SSIMY,SSIMCb,SSIMCr
12.1807,13.8035,20.2101
9.68009,18.4071,20.8038
27.6333,18.321,20.4317
27.3277,16.1451,18.4424
27.3399,13.4432,16.4224
27.3321,10.4421,13.6032
26.3145,8.07641,10.7331
9.85167,8.21802,7.42757
7.50347,5.93812,5.28142
5.57159,4.05556,3.51874
3.99491,2.59049,2.19451
2.80511,1.56573,1.28663
9.6191,15.3081,16.1701
7.21172,13.6091,14.6806
4.69154,11.6465,13.1231
2.26814,10.0046,11.6807
0.563791,8.86739,10.7332
9.83168,11.8057,11.0614
7.35109,8.77502,7.78263
5.10415,6.04361,4.9819
3.27309,3.776,2.88557
2.87826,7.53521,5.81071
9.16656,10.5828,12.981
7.1782,9.07076,11.9431
4.59136,8.21132,10.8021
3.89878,7.98499,11.1259
2.04553,10.6368,14.4559
19.3702,9.42328,9.37518
8.36507,9.05809,8.5524
4.47138,11.6881,10.9281
3.78707,12.5993,12.8971
3.51813,13.0606,15.8416
9.68775,16.1677,17.5205
7.06786,15.2103,16.8955
4.7336,13.999,16.1014
3.69004,13.1024,15.8855
3.496,13.0174,16.0211
10.8958,7.91998,7.45963
8.508,5.6714,5.22386
6.36494,3.77049,3.37781
4.65168,2.38469,2.09149
3.24039,1.41612,1.20853
16.2879,7.48732,7.33127
13.5937,5.31158,5.10439
10.9439,3.5097,3.28415
8.53886,2.18784,2.00047
6.40596,1.3016,1.16139
11.3432,8.40385,7.87828
8.94365,6.08063,5.63923
6.69547,4.12775,3.73062
4.93738,2.66782,2.36258
3.45009,1.61987,1.40563
16.6013,9.49116,9.03462
14.2522,7.74872,7.38049
11.5001,5.95,5.67268
8.90181,4.45928,4.25138
6.59377,3.27867,3.11671
10.8093,7.8121,7.35481
8.42967,5.57545,5.1527
5.16746,2.76918,2.46225
2.84527,1.17303,1.00407
1.38838,0.442163,0.367752
11.8079,8.86235,8.80448
8.59138,6.12879,5.94294
6.21323,3.85686,3.77016
4.42451,2.3003,2.21443
2.99807,1.24264,1.16714
12.3061,8.53956,8.42407
9.25739,5.66174,5.87964
6.02654,4.88068,4.8546
4.16002,4.43436,4.71241
3.24027,5.20983,6.38002
19.1724,25.1961,25.6879
14.5562,22.6762,23.1194
10.6658,20.2992,20.9146
7.50763,17.9653,18.9686
5.00559,15.7037,17.0171
13.3921,13.4727,12.9517
11.749,12.3986,11.8981
9.43338,10.9988,10.4296
6.49173,10.1024,9.53025
3.87346,9.42794,9.10628
14.7866,16.1997,17.3093
12.8964,15.3794,16.3736
10.0392,14.0752,14.781
6.81707,12.5006,14.1829
4.07961,13.1308,14.1468
11.937,15.6878,16.8215
9.61142,14.809,15.666
6.47645,13.8608,15.0363
4.38089,13.4852,14.7616
3.07592,13.4784,14.8107
13.3356,18.5003,19.6658
10.0854,20.4111,21.3181
8.65405,20.416,21.3296
5.08434,18.3858,21.1787
2.65787,12.0021,15.134
9.61333,20.3715,15.0508
8.59615,16.4563,11.784
4.70182,17.0771,18.5661
3.77215,18.1859,11.606
2.7915,16.7162,16.54
13.9652,22.5717,23.5385
15.6425,22.6758,23.3314
12.7128,19.7077,20.9308
11.0584,19.4658,20.6954
9.33663,17.2269,18.4927
12.8136,19.1668,21.285
13.4669,19.308,21.6011
14.5439,19.615,22.2507
15.9571,20.9012,23.5335
19.4044,19.8711,17.6836
15.0394,35.7643,39.6975
14.8756,40.7309,38.5125
6.21384,22.4829,22.6042
8.96909,30.9785,29.7841
4.26225,18.2835,19.2776
17.2805,24.6432,24.7816
8.42711,20.7805,20.6796
11.1586,23.5151,23.3362
5.78562,16.4976,16.8462
6.69073,18.6692,19.9151
27.0946,16.6203,17.4497
28.6296,13.9434,15.1055
26.8394,11.0439,12.3517
27.375,8.79171,9.5829
27.4651,8.41084,9.39032
12.4955,8.65155,7.76863
10.0866,6.55695,5.75774
7.9629,4.87315,4.17975
6.11464,3.55305,2.96569
4.57692,2.54379,2.07643
10.1456,14.4326,14.8728
8.24348,12.6632,13.3981
6.25374,11.047,11.7404
3.82642,9.71481,10.3042
1.69536,8.77748,9.57531
10.5621,11.9367,10.768
8.42711,9.37051,7.93376
6.41967,6.90884,5.52993
4.60775,4.94821,3.81037
2.90759,4.41413,3.12315
10.6869,10.7219,12.6549
8.40174,10.4431,11.9937
6.31709,13.4069,14.9531
4.14628,13.3184,14.2811
3.28288,13.3276,13.0809
22.0917,9.99249,10.2665
17.5647,6.94367,7.24623
9.7142,6.27944,6.4879
6.37314,6.94808,7.33969
3.77033,8.65819,9.34322
11.0345,15.1455,15.8966
9.00571,14.3906,15.232
6.61111,13.7133,14.7485
4.25289,13.3923,14.59
2.92466,13.3917,14.6183
13.0811,8.56481,8.10859
10.5296,6.22136,5.80361
8.13227,4.18965,3.82824
6.14277,2.6972,2.3893
4.44964,1.62459,1.40372
18.6371,8.11504,7.99606
15.8371,5.82419,5.71386
13.0729,3.91734,3.74353
10.507,2.51044,2.33651
8.15776,1.54434,1.36034
13.499,9.06522,8.58724
10.9756,6.67165,6.21563
8.5048,4.56631,4.18614
6.39637,2.98886,2.66877
4.70326,1.83336,1.58602
18.0765,10.1239,9.20375
15.2973,7.95118,7.1109
12.4624,5.99168,5.2498
9.75339,4.35589,3.72887
7.25525,3.05242,2.55176
12.9938,8.46284,8.02182
10.4262,6.12302,5.72299
6.74244,3.11413,2.81102
3.98067,1.36591,1.16734
2.10141,0.542148,0.439093
13.7791,9.07334,9.45342
9.82193,8.99655,8.59287
7.44913,6.24325,6.14535
5.25079,3.98538,3.84758
3.50682,2.27446,2.17077
13.7153,9.24669,9.13268
11.3935,6.77402,6.71104
8.50055,4.90427,4.76769
7.58212,3.64636,4.0205
6.16627,2.61391,3.29719
17.4763,23.6392,24.4705
12.5779,20.1074,21.2811
8.38349,16.8434,18.0345
5.16326,13.9767,14.8265
2.95165,11.1244,11.6866
12.9596,11.5069,10.9056
10.8399,10.4997,9.71814
7.80291,9.59574,8.55241
4.76787,9.33813,8.07286
2.74276,8.64391,7.8965
13.9763,12.32,12.9577
11.8188,11.3322,11.7895
8.94624,9.72974,10.0905
5.78566,8.18594,8.65795
3.85626,7.83627,8.12198
12.9217,13.803,15.1626
10.6053,12.4887,13.415
8.37743,10.4514,10.7949
4.77493,9.19017,9.78869
2.37044,8.57992,8.95464
11.3077,16.7217,17.7911
11.1797,16.2114,18.6203
7.81832,9.29023,13.9531
6.05363,16.386,18.0674
3.70516,14.9706,17.2755
10.906,22.152,19.8513
7.86322,13.8964,20.7106
7.70344,11.9917,15.652
4.45649,10.3524,10.9295
3.0029,10.8585,7.28751
15.6828,22.8899,23.3042
15.2424,20.9874,21.7952
11.3917,16.6765,16.6328
9.64207,14.218,14.2408
8.19647,12.6299,12.7575
12.8215,16.9048,16.9676
13.5686,17.2361,16.9868
14.6153,19.1032,17.7819
16.223,21.1751,20.2797
19.3769,22.5358,20.581
21.3835,32.1493,41.4338
18.7421,33.4095,30.8467
10.089,17.951,25.8414
11.0769,24.3115,21.6743
4.60289,10.9656,16.824
21.8587,24.4809,24.6496
16.4758,17.7977,18.1275
14.1095,19.8382,19.9657
10.6322,11.2873,12.2952
7.78203,14.1971,14.6435
29.4946,18.8621,18.8814
29.5905,16.4227,16.7966
29.5717,13.8882,14.1886
29.6024,10.8489,11.277
30.073,7.8687,8.39223
14.5841,10.1418,7.95649
11.9366,7.76398,5.82914
9.36558,5.60512,4.01194
7.1185,3.84508,2.62333
5.14066,2.47753,1.60292
11.2671,14.5499,14.9752
9.20724,12.9746,13.528
7.1502,11.0261,11.6004
4.96449,8.52508,8.89573
2.55492,5.79705,6.07249
12.0175,12.3471,11.7454
9.56454,9.79555,9.05374
7.25394,7.55432,6.32529
5.03952,5.59476,4.06748
2.95364,4.81116,2.86764
13.4659,9.86465,9.41107
10.1436,7.946,7.86299
7.54458,7.82048,6.93486
6.34782,7.43362,7.01154
3.82092,6.23938,5.38006
23.3947,10.2219,10.3271
18.6922,6.85007,6.8275
15.8758,5.25007,5.17009
13.1955,4.6683,4.22451
7.01435,4.95237,3.88316
12.8369,13.1682,13.6216
10.1719,11.8407,12.149
7.39773,10.5555,10.7589
4.77058,9.36269,9.61425
2.44224,8.63861,8.90618
12.3663,8.17796,7.65995
9.93162,5.81805,5.40447
7.69958,3.82911,3.49921
5.88629,2.36249,2.15183
4.42491,1.36102,1.23235
17.8299,7.71123,7.5912
15.0865,5.40789,5.3426
12.3613,3.50644,3.45767
9.87587,2.14829,2.11354
7.69299,1.23312,1.21111
12.8356,8.64013,8.10849
10.3709,6.24896,5.85727
8.07266,4.20073,3.87161
6.19706,2.6412,2.4178
4.6903,1.57106,1.40495
20.1411,9.5944,8.72094
16.6717,7.10327,6.44498
13.8817,5.45705,4.9571
11.7498,4.38782,3.99642
8.58486,3.05865,2.79554
12.311,8.05501,7.59906
9.84484,5.7351,5.3465
6.43141,2.78439,2.54494
4.01152,1.1266,1.01825
2.37806,0.403332,0.367535
14.3758,9.57127,9.20529
11.2186,6.76261,6.51589
8.56748,4.51375,4.16764
6.46693,2.72796,2.52061
4.53186,1.4973,1.30206
13.342,9.09912,8.58077
11.0458,6.24539,6.07786
9.79615,5.57196,4.56326
8.57887,3.50198,3.88914
7.05016,2.56468,3.29367
16.33,24.523,24.7352
11.4026,21.591,21.8928
7.38737,18.4408,19.2387
4.60437,15.285,16.7409
2.82731,12.5709,14.2355
13.3354,12.5418,11.8723
11.3335,11.6456,10.8388
9.06126,10.2529,9.52068
6.87819,8.75109,8.16273
4.70443,7.91671,7.39819
14.3951,13.8605,15.1159
12.341,12.8398,14.1466
9.52676,11.3686,12.4384
6.53062,9.96724,10.7415
4.79808,9.16373,9.39935
11.8209,14.1785,15.9216
10.0818,13.0205,14.4978
8.31902,12.068,13.2283
5.57652,11.0995,12.1884
3.64217,10.4631,11.4102
13.0745,18.6126,19.8012
10.7956,18.3775,19.701
9.71225,9.20258,19.3867
9.82864,17.3772,12.1378
5.93938,17.0804,17.343
13.0616,21.3564,19.4841
8.75404,21.4182,20.7
7.34358,14.9716,15.5294
5.04817,12.8163,12.8606
3.57863,15.0238,13.9283
15.8928,24.4931,24.851
16.2767,23.4715,24.5485
13.0373,20.1346,21.2261
11.0439,17.6512,18.4697
9.60834,16.1687,16.4364
12.9938,17.6842,19.1133
13.953,17.2987,18.0773
15.0469,19.3656,18.0712
16.3255,20.5673,19.6437
19.1298,18.225,20.4837
26.9624,36.167,43.9757
23.3503,29.8891,22.4526
15.8727,23.1584,30.8947
14.7148,17.7399,13.2508
9.42747,14.1367,22.8193
22.1296,24.4203,24.5594
17.2275,16.8413,14.0599
14.4584,21.2092,21.6695
11.5097,8.86865,9.10484
8.0923,15.924,17.2102
28.8576,19.3688,19.9184
28.7764,17.3635,18.338
28.9601,14.6527,16.1938
28.8521,12.1942,13.319
29.4065,9.13416,10.5705
12.8099,8.83366,7.40658
10.3097,6.52379,5.2967
8.12132,4.5638,3.5965
6.24482,3.00712,2.28754
4.71184,1.87688,1.38191
11.0332,14.8988,14.6713
8.7457,13.0564,13.123
6.6659,10.9217,11.1838
4.51302,8.63633,9.24166
2.4593,6.89835,7.76856
11.844,12.1854,11.3735
9.46513,9.57915,8.64036
7.04546,6.57815,5.87157
5.03415,4.44847,3.59907
3.32715,3.15405,2.442
12.2944,9.91933,10.0566
10.0788,7.8532,8.17996
7.70527,7.74718,8.20321
5.53628,7.04418,6.79439
3.77323,7.27666,9.0115
24.3763,10.0092,9.37174
19.6157,6.97933,6.55165
16.7831,5.57521,5.28204
14.4223,4.6204,4.42023
12.2936,4.36687,3.893
11.5762,13.7459,14.6459
9.28623,12.487,13.4539
7.23674,11.5158,12.4033
5.31264,10.82,11.5933
3.5684,10.6584,11.4895
11.4487,8.74934,8.976
8.93279,6.42412,6.62464
6.69304,4.38967,4.58417
4.80319,2.88059,2.99783
3.32694,1.79671,1.83114
16.0321,8.03786,8.99094
13.4279,5.78253,6.65262
10.8163,3.90104,4.58087
8.42704,2.53401,2.99011
6.27945,1.56269,1.8153
11.907,9.1593,9.42001
9.39926,6.84816,7.05559
7.07393,4.77948,4.96286
5.17296,3.18536,3.28805
3.64356,2.01142,2.09354
17.7908,10.3985,9.63633
15.1595,8.58849,7.96272
12.5474,6.98571,6.53224
10.1404,5.6391,5.39265
8.00625,4.50649,4.51053
11.3445,8.64657,8.90088
8.86328,6.32529,6.56173
5.34963,3.31516,3.46915
2.8993,1.51169,1.53716
1.45576,0.608915,0.568788
9.10795,8.05349,7.78533
6.28254,8.67056,8.38075
4.11836,6.10456,5.75662
2.63633,3.8863,3.6205
1.75746,2.17591,2.01393
15.3169,10.1162,11.3963
13.0936,8.28903,9.05453
10.1553,6.96536,7.94361
8.81385,5.59571,7.42515
8.09307,5.51529,6.60491
16.5594,23.0851,25.6086
13.1683,19.8889,22.7185
10.2119,17.2526,20.2414
7.78642,15.1455,18.036
5.81597,12.9359,15.631
15.3784,13.826,14.5356
13.7742,13.0139,13.3888
11.7148,11.8667,11.9934
9.06411,11.0107,10.9931
6.46877,9.86917,10.0366
15.9731,13.9869,16.7959
14.1278,13.1791,15.7768
11.5881,11.7982,14.0788
8.86122,9.85766,12.0576
7.17253,8.7758,12.3346
13.1338,13.5689,16.3616
11.1701,12.651,15.3628
8.3815,11.121,13.536
6.46093,10.3762,13.1112
4.95932,10.0325,12.8654
13.0336,16.8366,21.0804
27.8884,9.20441,20.9045
8.81356,16.422,18.6588
7.19631,15.8227,12.4187
4.78266,12.6683,11.4693
13.9888,17.7027,9.55554
7.21325,14.793,18.0523
10.2151,15.8138,19.0222
4.38831,12.0982,8.54131
2.67245,9.49819,13.5573
17.4694,20.8849,23.7344
15.6172,22.7709,23.5346
12.2808,17.3685,18.8712
11.195,16.0389,17.7157
9.6764,14.4839,16.4108
12.1586,19.496,22.2969
12.9533,20.7843,23.4066
14.1356,21.7139,23.9029
15.7239,23.2957,25.9135
18.632,21.1691,24.5855
23.2486,36.6329,43.8056
20.0117,22.7104,24.4788
12.648,25.4222,30.026
13.6058,16.0685,19.642
8.30728,19.5107,23.9137
18.6615,24.693,25.7793
11.2728,16.8357,19.8262
12.9036,20.4451,22.7424
7.86299,11.9542,15.9815
8.43438,15.4091,18.3772
24.7948,18.9481,20.9213
24.566,16.5537,19.3998
27.5276,14.1288,17.2735
24.3083,11.3013,14.3941
26.027,8.51866,11.6704
9.71173,8.35668,8.57775
7.42874,6.25368,6.28675
5.60078,4.52934,4.35989
4.16037,3.2038,2.89243
3.10523,2.1982,1.83896
11.4232,11.44,15.038
9.40374,10.1447,13.6342
7.61193,9.05855,11.9301
5.68124,7.77972,10.1364
3.91427,6.3255,8.62067
12.5317,11.8111,12.708
10.5152,9.88791,10.1215
8.73743,8.13596,7.7967
7.20954,6.93647,6.5794
5.95496,6.61286,5.79982
12.1022,10.7651,12.528
9.64559,8.97625,12.1255
7.58131,7.41857,10.8111
5.65947,6.30117,9.73711
3.88665,6.80809,10.1249
23.6659,10.766,10.7642
19.0381,7.85514,8.11382
16.075,6.98472,7.03898
10.6494,7.27259,7.04914
7.22851,7.65555,7.02733
12.4723,13.939,15.4694
10.4946,12.6757,14.2996
8.50961,11.4066,13.4834
6.43163,10.3212,12.9781
4.86194,9.74979,12.6163
11.1528,8.29081,7.72565
8.77192,5.92569,5.4643
6.67684,3.90514,3.55219
5.01863,2.42862,2.17379
3.74969,1.4057,1.25831
16.4934,7.80394,7.63364
13.7821,5.50672,5.38124
11.082,3.57621,3.50159
8.74027,2.18209,2.12493
6.64944,1.2637,1.21613
11.6156,8.77125,8.23966
9.17967,6.30812,5.86468
7.08977,4.30851,3.91552
5.33551,2.70381,2.458
3.96577,1.60492,1.42901
18.9056,9.54355,8.57101
16.1953,7.51063,6.75288
13.4197,5.78779,5.25558
10.6604,4.4183,4.08423
8.23517,3.44019,3.24506
11.0429,8.16282,7.64174
8.67188,5.83013,5.38905
5.51144,2.84436,2.5746
3.38176,1.15287,1.03069
1.93996,0.413683,0.364999
13.4114,10.0385,9.69161
10.3077,7.10946,6.82093
7.87061,4.76735,4.52152
5.6047,2.84913,2.68169
3.98243,1.56666,1.46889
13.4254,9.77151,8.39897
11.5429,7.0683,6.37024
9.87494,6.23099,4.98095
8.13873,4.43935,3.86985
7.53719,3.71497,3.74084
16.5114,24.1143,24.8838
11.9441,20.9007,22.2013
8.22348,17.9179,19.7525
5.55244,15.1951,17.2996
3.69254,12.5304,14.5311
13.7937,11.1528,10.363
12.2278,9.96693,9.17654
9.56936,9.07958,8.22971
6.5723,8.64181,7.84087
4.05016,8.34994,8.14502
14.1461,13.4066,15.6019
12.227,12.4358,14.5512
9.72562,10.8204,12.8554
7.02807,9.30095,10.6771
5.19636,8.02238,9.58414
13.0569,14.0072,16.6709
11.047,13.0595,15.3751
8.9204,11.4677,14.0517
5.99962,10.3545,12.3165
3.49256,10.0206,11.4718
16.9571,17.8752,20.2772
14.7985,9.05498,20.1546
10.5985,17.8195,20.2348
7.29078,17.4226,18.5226
5.10884,16.901,18.4516
10.8443,17.6659,17.0198
9.90591,18.3623,20.5158
6.05576,12.9536,17.2431
4.39234,12.6024,14.475
2.78252,13.7614,12.5268
16.1742,24.2356,26.4652
14.7215,22.5213,26.3446
11.5065,18.2298,22.3421
9.91997,15.9775,18.4362
8.6857,14.184,16.6637
12.6708,17.9901,19.2491
13.5033,18.6361,18.1612
14.6063,18.7645,17.776
16.1632,19.8765,19.3767
19.0991,18.3884,20.2282
26.553,42.1481,50.8099
22.7141,29.685,30.2095
15.2916,26.4004,32.8772
14.3808,20.3719,23.756
8.86325,17.0356,20.7331
22.1562,24.4504,24.3945
17.0305,18.1688,20.4135
14.9987,20.6818,21.5212
11.2555,11.6994,14.7953
8.7443,15.6311,16.8474
27.1488,18.2343,19.0565
27.3778,16.0362,16.9355
27.1159,13.1288,14.22
27.535,10.1764,11.6151
27.2165,7.38601,8.68535
10.5012,8.41687,7.74857
8.25117,6.16385,5.56267
6.38328,4.30863,3.76207
4.93899,2.85529,2.39537
3.8294,1.816,1.44462
10.6785,14.3495,15.373
9.0562,12.8446,14.1885
7.31246,11.0612,12.6832
5.42285,8.80771,10.6606
3.35848,6.43908,8.72865
11.6923,11.9591,11.7796
9.44113,9.49246,9.06116
7.11889,6.97974,6.24341
4.92283,4.71696,3.83505
3.02303,3.00014,2.17202
11.9431,10.0801,10.3937
8.90908,8.35801,8.82528
6.96927,7.16891,7.33724
5.45945,6.15236,6.61293
4.38673,5.62863,6.16305
23.0466,9.44478,9.25092
18.421,6.2995,6.25096
15.3891,5.2199,5.08157
12.9746,4.58304,4.37803
5.42835,6.56485,5.5939
12.4342,13.3865,15.6366
9.90673,12.3298,14.5132
7.50804,11.2466,13.2345
5.17348,10.4562,12.1723
3.26336,9.98292,11.2154
11.6638,8.31659,8.22955
9.17112,5.95166,5.90712
6.89835,3.95915,3.93184
5.01075,2.46276,2.45307
3.52663,1.43185,1.44971
17.0963,7.83637,8.16666
14.3422,5.53505,5.84376
11.624,3.59755,3.88142
9.12906,2.21001,2.43722
6.87954,1.28912,1.43525
12.157,8.79985,8.69921
9.59988,6.4409,6.3625
7.30263,4.32213,4.28307
5.36649,2.72269,2.75431
3.79169,1.63452,1.63436
16.3615,9.56938,9.5236
13.8891,7.67664,7.5903
11.0727,5.74635,5.64263
8.45878,4.16725,4.07975
6.15357,2.93495,2.87717
11.5992,8.21788,8.13995
9.10001,5.87628,5.83844
5.60036,2.87654,2.89688
3.10433,1.17741,1.21012
1.5307,0.434389,0.446584
13.1709,9.79331,9.95928
10.0555,8.79595,8.60205
7.37075,6.17066,6.08972
5.23355,3.82796,3.92782
3.45064,2.15472,2.19925
13.1938,8.77927,9.06756
10.7513,7.00027,7.00737
8.90733,5.14855,5.37133
7.69672,4.42388,4.48581
6.19775,3.24809,3.77318
15.7517,24.0683,23.3133
11.0989,20.8945,19.5653
7.37371,17.7705,16.2163
4.85746,14.7749,13.4208
3.26439,11.961,10.817
12.009,12.1962,11.8868
9.6617,11.483,10.9578
7.03051,10.7246,9.99704
4.98177,9.78016,8.88158
3.47626,8.78439,7.95099
12.9873,13.1221,12.7831
10.7941,12.1403,11.6718
8.05266,10.5814,9.96621
5.25871,9.30172,8.08818
3.8272,7.49096,7.22814
11.4404,14.2112,14.2816
8.82141,12.4022,12.4681
6.31375,10.7765,10.2537
3.67556,9.85088,8.93788
2.50939,9.60351,8.33104
30.7798,8.80935,17.2262
9.50667,18.1831,17.508
8.06504,18.078,17.3223
4.75185,17.4291,16.2501
2.38913,16.7599,14.8783
11.3026,20.4698,19.3713
7.66109,15.7284,10.0542
5.32413,12.0259,11.6346
3.52339,13.8239,8.86706
2.83228,10.6688,2.66788
14.4626,21.1544,20.0052
15.1344,21.5212,21.2736
11.8005,17.2446,17.2642
9.71561,14.9675,14.26
8.52262,13.8321,12.547
12.8779,18.431,17.0678
13.5987,18.5964,16.7037
14.6195,19.1535,17.5216
16.4606,19.61,17.8324
18.8535,19.3139,18.7021
26.443,43.6502,48.757
22.6716,31.5778,28.6503
15.2696,30.8156,35.4044
13.7858,22.1569,18.92
8.41051,19.1529,24.5634
22.5807,24.3306,24.3671
17.6195,19.498,18.2996
15.007,20.156,19.6282
11.5665,13.2504,13.1449
8.54639,15.0739,14.2251
28.0129,19.2764,18.9215
28.088,17.5166,16.8666
28.1511,14.9656,14.1568
27.7691,12.2133,11.3242
28.2688,9.47968,8.36517
11.4376,9.26903,8.02712
9.15123,6.96995,5.80385
7.16213,5.0512,4.00703
5.41983,3.44306,2.57891
3.975,2.19582,1.55422
10.3125,14.5423,14.4984
8.09275,12.9696,12.8344
5.65818,10.8862,10.5932
3.28722,8.1005,7.71398
1.1279,5.8352,5.37436
10.9452,12.1522,11.5232
8.42531,9.66429,8.75859
6.09495,6.86289,5.94959
3.9977,4.48687,3.52173
2.30273,3.24374,2.09418
11.7543,10.2809,9.86209
8.80333,8.69362,8.02873
6.71746,7.62458,6.39277
4.8444,6.85838,5.55511
3.95381,7.29102,6.04974
21.499,9.81968,10.6449
16.4976,6.45285,7.02404
12.8577,5.3441,5.57408
6.92624,5.78077,5.75465
3.39372,7.19949,6.51656
11.0453,13.5202,13.2848
8.17096,12.0762,11.7029
5.6417,10.9072,10.2126
3.68291,10.0375,8.93954
2.48483,9.49064,8.2686
9.5653,8.31606,7.88192
7.18368,5.97171,5.59035
5.11118,3.98175,3.67895
3.52438,2.49513,2.28881
2.35904,1.4897,1.35589
14.9231,7.82326,7.79457
12.1684,5.56672,5.50135
9.55296,3.65818,3.62433
7.15696,2.3087,2.2612
5.1085,1.3748,1.3314
10.0381,8.76905,8.35762
7.65069,6.41209,5.99843
5.51042,4.34631,4.05622
3.80768,2.77172,2.56918
2.56858,1.68782,1.54447
17.3272,10.978,11.0827
14.5584,9.18057,9.18354
11.864,7.53841,7.45718
9.28752,6.01871,5.88421
6.98332,4.66091,4.50969
9.45746,8.19543,7.79159
7.097,5.87557,5.53487
3.99085,2.91475,2.70329
2.05822,1.23746,1.12749
1.01549,0.48358,0.424836
11.1638,9.27415,9.38785
8.37844,6.50754,6.63698
5.97677,4.36211,4.40685
3.9755,2.58178,2.61933
2.49806,1.4328,1.4341
11.3332,9.54224,9.24657
9.30614,7.42441,7.30261
8.04513,6.7888,6.3066
7.08527,5.91299,5.76803
6.03884,4.78987,5.10821
18.5335,25.1056,24.7609
14.4067,22.2069,21.7489
11.1697,19.7104,19.0994
8.59424,17.1737,16.4993
6.56586,14.3512,13.7507
13.6125,15.2832,15.3308
12.4678,14.1099,14.1293
10.7943,12.3026,12.4864
8.87878,11.1436,10.9895
6.67523,9.5621,9.58598
14.7899,16.1017,16.077
13.35,14.7449,14.6635
10.8851,12.4154,12.4294
7.75571,9.90086,10.3079
5.87075,8.5689,8.75343
11.7692,14.9732,15.3052
9.55827,13.294,13.1982
7.76869,11.8615,11.6852
6.40815,10.8287,10.9296
5.13632,10.1631,9.98329
13.5344,20.8723,11.8861
16.3122,9.12446,20.6354
7.90963,19.7551,19.4555
5.97083,16.7159,10.6385
4.3318,8.21591,8.03904
11.3075,19.2014,20.6263
6.96216,11.0604,13.873
4.83962,17.9485,12.7003
3.12064,9.73182,7.42428
2.17122,12.618,13.9318
14.8902,21.9715,22.097
17.7059,24.7283,23.987
14.4479,21.346,20.5059
12.3251,17.7576,17.8645
10.7242,15.4515,15.432
12.2674,18.459,18.2022
13.1626,19.2858,19.0921
14.1778,20.3169,19.7878
15.8017,21.9815,23.1852
18.8045,20.8772,20.5304
26.647,31.8755,39.128
22.5753,30.1205,25.996
15.6163,23.3267,35.906
13.991,22.4985,18.0434
8.85218,18.33,28.525
22.9466,22.3501,24.6346
17.7296,17.6251,17.321
16.1837,17.5167,20.9778
11.6726,12.7057,12.9354
10.0633,13.202,15.5437
25.7362,19.7802,21.9789
25.8053,18.1874,20.376
25.9234,16.1859,18.8017
26.0156,14.2278,16.7251
25.8909,12.0631,13.9756
9.65336,9.31751,7.59423
7.30392,7.03304,5.47904
5.28662,5.06021,3.71165
3.69674,3.43632,2.38908
2.48343,2.18469,1.43598
8.94961,14.4017,14.4513
7.3352,12.2521,12.501
5.7245,9.98099,10.3515
4.23559,8.36951,8.2447
2.97549,7.07738,6.96508
9.57108,11.334,10.0841
7.35243,8.48723,7.38686
5.22272,6.21611,4.91398
3.50181,4.57228,3.1892
2.67727,4.24415,2.73979
10.4147,9.85414,9.8467
7.88062,7.76995,7.76615
5.4921,6.4002,5.94709
4.15712,5.53427,4.64956
2.73627,4.32616,3.8519
21.3197,10.8553,11.7122
17.2442,8.59609,9.13463
11.3092,7.94679,8.65656
9.53908,7.36359,7.84426
7.12702,7.18369,7.54761
11.2274,15.0901,14.8504
9.48124,13.7295,13.3566
7.55596,12.4521,11.9977
5.90546,11.1882,10.9585
4.90709,9.84336,10.0187
12.4437,8.16064,7.76817
9.92438,5.82845,5.47763
7.5441,3.83176,3.56278
5.58056,2.37315,2.1832
3.96435,1.37568,1.24557
17.9722,7.6877,7.67846
15.1816,5.40407,5.38755
12.3735,3.50688,3.507
9.87364,2.1363,2.13525
7.56168,1.2353,1.22431
12.8885,8.60008,8.23974
10.3707,6.20972,5.90836
7.94065,4.19712,3.8939
5.97198,2.65592,2.45648
4.27765,1.5591,1.43043
17.4811,9.95068,9.37231
14.8373,7.875,7.40087
12.0309,5.8908,5.52862
9.29442,4.19292,3.92829
6.84426,2.87065,2.68293
12.3617,8.05729,7.67459
9.82081,5.73806,5.41005
6.20065,2.78629,2.58091
3.528,1.12885,1.03096
1.78121,0.411735,0.371555
14.0698,9.88658,9.73299
10.8958,8.77844,8.53395
8.28152,6.16975,6.00457
5.9144,3.88678,3.74405
3.98442,2.21529,2.09843
14.2663,9.15664,8.83207
11.6852,6.30223,6.33602
9.26978,4.28775,4.97299
7.72861,3.76672,4.81148
5.66859,3.74356,4.62154
17.677,24.1829,24.2885
12.7217,20.7961,20.8597
8.53103,17.7865,17.6576
5.49063,15.1409,14.8769
3.43551,12.6461,12.4609
14.0523,12.7395,12.0191
11.6418,11.6142,10.8488
8.62262,10.0836,9.38709
5.7594,9.01931,8.33307
3.5023,8.64359,8.18935
14.7024,13.9358,14.2413
12.3202,12.9871,13.2781
9.18195,11.6188,11.7139
6.02085,9.50626,10.3705
4.16529,9.60531,10.8267
12.7621,14.8287,15.6058
10.1392,13.2714,13.8989
7.66258,11.9276,11.9875
4.38708,10.9451,11.0545
2.41072,10.4814,10.6877
17.1309,12.9131,10.3541
13.6451,18.181,18.9565
9.29424,18.1501,18.9178
4.87245,18.0405,18.8699
2.75826,17.6481,18.0817
10.9279,21.0694,22.3425
8.27621,22.3462,22.4533
6.38258,14.4391,15.6176
3.79424,14.6618,11.5543
4.46778,14.5989,12.018
14.4038,22.258,22.1068
