PSNRY,PSNRCb,PSNRCr
24.2752,36.7687,38.5129
21.299,33.2799,34.9027
34.2536,41.1073,40.5979
31.4259,37.7788,36.9046
28.7294,34.3949,33.2115
26.226,30.9581,29.4433
22.035,31.6038,32.5644
34.0477,39.2877,41.9758
30.6589,37.3248,40.6024
27.2252,36.0172,39.2895
24.6526,33.6842,38.0517
21.753,30.5125,33.8614
41.0287,36.6252,36.9422
30.2885,35.3236,35.0933
26.3037,33.8533,32.4794
24.431,33.0766,31.0507
21.4107,32.338,35.8796
33.429,44.5056,45.9523
30.2144,42.596,44.4566
27.3253,39.132,41.2937
24.357,34.0457,37.4912
21.1786,30.8112,33.3473
36.5512,37.1893,36.7078
33.6496,34.3028,33.7572
30.653,31.3498,30.7477
27.7857,28.4996,27.9021
24.8242,25.5791,24.9737
42.3889,36.6607,36.5512
39.5153,33.7859,33.585
36.5639,30.8547,30.5818
33.6164,27.9563,27.6797
30.6254,25.0625,24.8003
36.5732,37.2073,36.646
33.6503,34.2523,33.7414
30.6063,31.3281,30.7431
27.7608,28.494,27.8949
24.8042,25.5817,24.9843
36.0784,36.9035,36.4355
33.5546,34.3981,33.9103
30.5683,31.4448,30.9241
27.6335,28.5545,27.9969
24.8236,25.7952,25.2287
36.4811,37.1067,36.6226
33.5637,34.2097,33.6902
28.7322,29.4168,28.8548
23.8391,24.5977,24.0249
18.8697,19.7767,19.1769
35.7401,35.9184,35.7951
32.2249,32.6181,32.3542
28.985,29.4487,29.3796
26.033,26.6399,26.48
23.0249,23.7035,23.5793
37.0008,37.4446,37.1053
33.3049,33.0501,32.8813
29.1388,31.4625,30.9814
25.7191,29.1404,29.7883
23.6203,28.6526,29.9668
38.3558,53.8653,55.164
33.6587,50.7871,52.3423
29.7352,48.1017,49.953
26.7223,45.661,47.897
24.2513,43.0787,45.6558
37.7524,42.3637,41.9689
35.4486,40.8103,40.4354
31.9798,38.6271,38.108
27.2336,36.7984,36.2256
21.4697,34.2396,33.9761
37.7361,44.0945,46.0183
34.9372,42.781,44.4629
31.3861,40.2855,41.0672
27.819,34.3912,36.3639
24.839,32.8504,34.6523
33.6009,43.3186,45.1979
30.4996,41.5413,43.0422
27.3671,39.0573,40.8933
24.1279,37.2576,39.3597
21.3091,32.7255,33.9192
34.5938,46.9533,49.0549
30.8666,48.3218,50.5708
26.9717,48.3239,50.5869
24.3072,46.8548,50.4357
21.09,37.8368,42.4057
33.6738,49.343,44.3698
30.2731,45.7966,40.4983
26.9747,46.5155,47.5656
23.9187,47.3914,40.4779
21.7788,45.4528,45.8123
32.9564,48.871,51.277
29.7918,47.1253,50.1136
27.7086,43.8583,47.5054
27.6939,43.1814,46.682
24.6409,40.5268,44.7835
26.7094,42.2281,46.8033
25.6059,42.2835,47.044
25.0434,42.402,47.6829
24.4604,43.8561,48.9175
28.8044,34.8294,25.7791
32.573,63.4807,68.8999
28.1386,63.5104,64.4734
22.5971,46.0482,44.9529
18.5973,53.6034,55.5976
17.1704,41.5076,41.7212
33.9325,49.661,51.472
28.2863,44.2111,46.2717
25.9618,43.0921,45.6149
22.3626,37.8464,39.5433
19.9675,37.0312,39.8227
52.3928,34.3256,37.1465
53.9324,31.4149,34.2558
52.8331,28.579,31.4211
52.2561,25.5534,28.2235
52.0731,25.2107,27.9819
36.1941,37.3484,36.3506
33.2561,34.3314,33.3309
30.2947,31.3917,30.3851
27.2959,28.4014,27.351
24.2782,25.3571,24.3678
33.6441,43.4085,44.292
30.4362,41.1167,42.362
27.4418,38.8588,39.9498
24.3629,36.2374,37.1029
21.3025,33.4317,34.4232
34.3375,41.0296,40.1326
31.4168,38.1252,36.8755
28.5677,35.1146,33.5891
25.6633,32.1573,30.4755
22.2298,30.7582,28.5303
34.9621,38.4403,41.1307
31.0545,37.2504,40.0035
28.1734,34.2387,37.2123
24.0747,34.192,36.9647
21.1896,34.1933,36.5572
41.4534,36.479,37.1248
36.5967,31.619,32.1993
28.8525,30.4749,30.5803
25.8858,29.935,30.3881
22.7994,28.3746,29.0527
33.4936,42.5307,43.9341
30.4777,41.0311,42.5056
27.3196,39.0398,40.7508
24.222,36.7879,38.3763
21.0303,34.6042,36.5519
36.5277,37.169,36.6962
33.5798,34.2423,33.7531
30.5144,31.2288,30.6986
27.5667,28.3549,27.7395
24.6015,25.4397,24.8013
42.3689,36.6378,36.5649
39.4792,33.7,33.6203
36.4667,30.7506,30.5476
33.5125,27.8969,27.6203
30.5348,25.0954,24.6395
36.51,37.2053,36.6898
33.5596,34.2739,33.7186
30.4832,31.2156,30.7023
27.5087,28.3368,27.7598
24.6048,25.4656,24.8067
36.1256,37.2527,36.3682
33.1993,34.3722,33.4534
30.1925,31.4274,30.4662
27.2264,28.5371,27.5174
24.3278,25.7288,24.6477
36.4736,37.094,36.6424
33.5024,34.1499,33.6749
28.5594,29.282,28.7372
23.6542,24.526,23.8423
18.8726,19.9458,19.1116
35.8194,35.3477,36.0674
30.3154,35.2284,34.72
27.4494,31.8858,31.7116
24.4604,28.9192,28.6958
21.3553,25.9315,25.7154
36.4703,37.6346,37.5328
33.2841,34.469,34.3831
29.3414,31.4674,31.3562
27.4298,28.2717,29.099
24.1585,25.0862,26.5089
35.1696,51.4865,53.0748
30.496,47.7396,49.697
26.6069,44.4191,46.3231
23.6942,41.5116,42.9098
21.5085,38.3573,39.324
35.626,39.7456,39.1347
32.8356,38.3274,37.5261
28.9451,36.6435,35.6912
24.9731,35.2181,34.2964
20.6503,31.7992,32.0051
35.2187,40.2623,41.1959
32.1807,38.9819,39.6533
28.6221,36.4724,36.8884
25.1873,32.8552,33.5119
22.9369,29.8535,30.5755
33.9456,41.8352,43.588
30.672,40.3199,41.566
27.8332,37.6005,38.0696
24.5069,34.9704,35.9069
21.3142,32.3327,32.6499
32.8801,44.4876,46.2691
31.5032,44.0693,47.0002
27.5978,34.5439,40.7539
24.117,44.1213,46.4705
20.917,42.5214,45.3337
32.7411,50.6203,48.72
29.0824,42.0335,48.3885
27.1965,39.9174,44.3809
24.2293,38.3476,37.921
21.3848,37.6973,32.5286
32.9144,49.7194,50.3138
28.6053,46.1331,48.1484
25.6829,42.7182,42.6828
24.5657,38.6696,39.79
22.3721,36.9334,37.4955
24.3956,38.2632,37.1402
24.4501,36.0201,33.1064
24.8203,38.9782,31.8983
24.4444,39.7281,31.6744
25.4771,37.9536,28.7922
32.5843,59.8244,69.0775
28.193,58.4907,55.6021
22.2162,44.3206,53.3799
18.6662,49.1452,45.1922
16.5416,34.8129,42.9517
35.6997,43.029,44.4732
31.2903,37.3009,38.6756
27.7417,35.2563,36.7239
24.9624,30.7912,32.048
21.73,29.2836,30.7754
53.0024,34.9751,36.3933
53.1209,31.9189,33.4056
53.1711,28.9581,30.4114
53.1519,25.9882,27.4469
53.237,22.9751,24.5273
35.9977,38.3682,35.6663
33.0437,35.4379,32.6903
30.0161,32.4352,29.7173
27.0513,29.4457,26.7239
24.0159,26.4467,23.7752
33.6506,42.9406,43.6939
30.5689,41.1368,42.1277
27.4943,38.9566,39.9573
24.4518,36.0968,36.7893
21.4738,32.468,32.8675
34.2651,40.7764,40.3623
31.2005,38.0295,37.42
28.2373,35.4146,34.1512
25.2702,32.8272,30.8211
22.1305,30.6717,28.3475
35.8682,37.9513,36.9916
32.2308,35.3807,35.1486
28.4594,34.2164,33.2953
25.5801,31.0303,31.624
22.1485,29.3704,28.5851
41.198,36.5142,36.9869
36.3065,31.5597,32.0339
33.5153,28.7517,29.231
30.892,27.4922,27.4717
25.0951,27.465,26.4926
34.2183,41.1725,41.9499
30.8133,39.5624,40.1174
27.6335,37.7505,38.1332
24.4828,35.5227,35.8545
21.1487,32.8151,32.9799
36.5003,37.1525,36.6789
33.5602,34.1612,33.7309
30.5357,31.1178,30.6792
27.5468,28.1469,27.7647
24.5318,25.1644,24.7651
42.3714,36.5933,36.5932
39.4752,33.5849,33.6417
36.479,30.5399,30.5991
33.5115,27.5904,27.6477
30.5233,24.6232,24.6708
36.5275,37.1528,36.6699
33.5683,34.1604,33.7708
30.5032,31.114,30.7049
27.5421,28.1528,27.7359
24.5638,25.2196,24.7751
36.2097,37.2634,36.3694
32.5347,33.5674,32.7214
29.5988,30.6071,29.8113
27.3338,28.3199,27.5743
23.8575,24.832,24.169
36.4667,37.0479,36.6497
33.4946,34.0808,33.6861
28.5363,29.1301,28.7448
23.5756,24.1882,23.8072
18.6325,19.2628,18.9061
36.2186,36.7819,36.1863
33.105,33.5382,33.1008
29.9431,30.6841,29.9952
27.0562,27.7039,27.1572
23.8592,24.7692,24.0467
36.5443,37.7435,37.2527
33.3794,33.8682,33.5858
30.5399,31.7652,30.8661
27.2876,27.3018,29.0369
24.2246,24.2945,26.1434
34.1564,53.7192,54.0443
29.1031,50.5254,50.9951
24.8375,47.1441,48.1032
21.7209,43.7588,45.1905
19.4758,40.558,41.892
36.4376,41.4223,40.8622
34.0161,40.1768,39.4763
30.9554,38.1997,37.4872
27.353,35.3831,35.1084
22.3528,31.525,32.2128
36.1053,42.6675,43.791
33.2533,41.2027,42.2872
29.476,38.5325,39.2791
25.6798,34.1432,34.6933
23.0119,30.0443,29.5753
33.6852,43.0639,44.8221
30.4843,41.3637,42.7835
27.3372,39.9753,40.8489
24.2563,37.421,38.2689
21.2532,34.4766,34.9705
33.9963,47.756,48.9323
29.5704,47.473,48.8063
28.4128,34.9932,48.3902
24.7246,45.9636,35.3804
21.3264,45.8823,45.8512
32.7899,50.2635,48.6152
31.683,49.6547,49.8327
27.2775,43.5446,44.4154
24.2261,41.3974,41.4504
21.4657,43.0295,42.3525
32.9239,51.8569,52.4355
29.7077,49.9255,50.2747
26.8527,47.3295,47.1355
25.0896,43.0107,43.2584
23.2987,40.6266,39.2418
24.9869,39.2108,40.206
24.8467,34.9552,34.9807
24.9343,39.898,32.0895
24.6466,39.8302,31.6086
26.0531,25.5329,36.5565
32.5711,63.4838,72.8191
28.2121,57.6844,49.845
22.1288,50.4459,59.1714
18.793,44.0059,38.5074
16.1822,39.3446,49.2503
33.4087,43.1529,46.7104
28.2134,37.7094,39.6871
25.4717,35.3526,39.3103
22.2256,31.8183,33.7362
19.4639,29.2985,33.245
52.9642,34.3528,38.0895
53.0753,31.2849,35.251
53.1698,28.2064,32.3433
52.9577,25.3059,29.1463
53.2401,22.2281,26.3191
36.0845,37.6648,36.0241
33.0838,34.6832,33.0547
30.1111,31.6846,30.136
27.1127,28.6157,27.1751
24.1011,25.556,24.2774
33.5362,44.2549,44.038
30.4155,42.257,42.2966
27.4353,39.7017,39.9796
24.331,36.6246,37.1785
21.2266,33.5699,34.2997
34.1521,41.2382,40.5207
31.236,38.383,37.466
28.3534,34.8843,34.0584
25.6467,31.7132,30.4328
22.5164,28.8159,27.6389
35.5071,38.3023,38.0939
32.3207,35.3364,35.534
28.543,34.299,34.2843
24.8884,32.6645,32.5472
21.0597,30.5164,31.0385
40.8163,36.7891,36.6774
35.9056,31.8218,31.7174
33.025,28.9279,28.8235
30.8326,26.7356,26.627
28.0943,26.049,25.1356
33.7657,42.2068,43.0472
30.7441,40.3813,40.9726
27.544,38.5403,38.5963
24.3726,36.3618,36.059
21.3944,34.7999,34.0889
37.266,37.509,38.1503
34.2894,34.6468,35.2255
31.3107,31.6841,32.242
28.3417,28.8778,29.3108
25.4051,26.1019,26.3858
41.9122,36.8164,38.096
38.9889,33.9194,35.1801
35.9231,31.0117,32.147
32.8989,28.2604,29.2172
29.8321,25.4941,26.2484
37.2858,37.4508,38.1336
34.3247,34.6289,35.2005
31.2947,31.6994,32.2402
28.3457,28.8832,29.2567
25.43,26.054,26.4686
36.0905,36.9722,36.3886
33.2214,34.141,33.5391
30.2824,31.2503,30.6335
27.4093,28.4549,27.8151
24.6339,25.7905,25.134
37.213,37.4377,38.1049
34.2617,34.5554,35.1773
29.3432,29.8105,30.3096
24.4032,25.1811,25.4675
19.3502,20.5952,20.6038
33.6555,34.3717,33.9619
28.2398,34.8565,34.9719
25.0191,31.9421,31.8895
21.9348,28.9792,28.9174
18.9225,25.9221,26.011
33.6426,36.0434,39.2525
29.8788,33.4094,35.6105
31.7401,32.2406,34.2979
28.8964,28.9014,32.8021
21.766,25.4985,29.5897
36.6371,52.294,55.0199
31.7434,48.8576,51.9449
27.6765,45.7666,49.174
24.5842,42.7079,46.4527
21.9012,39.1688,43.311
37.8456,41.6927,43.1075
35.0533,39.9855,41.4185
30.673,37.2564,39.0767
24.993,34.8326,37.1232
18.7507,31.4081,34.5178
38.441,42.0732,45.1426
35.4262,40.7175,43.6133
31.7454,38.1466,40.597
28.2593,33.1434,36.1741
25.7805,29.1046,33.4129
33.9477,41.3137,44.5329
30.6203,39.8787,42.9785
27.7454,36.1368,39.2874
24.4672,33.4884,37.4835
21.4127,31.6973,32.713
33.332,45.6737,49.9844
52.8391,32.0194,49.6223
27.5777,44.8883,47.3197
24.6605,44.6133,37.6202
21.0433,35.7493,37.0533
37.6874,45.6994,33.5545
30.4004,42.8923,47.0393
27.131,43.6733,48.0694
23.4931,39.7052,36.9683
21.5148,36.1757,41.4785
33.0127,47.1973,50.0534
29.312,46.5094,49.7342
26.7303,40.9603,44.5147
25.6544,37.9599,42.4481
23.66,36.4972,41.4553
23.0039,42.2819,47.8335
22.9743,43.8292,49.0191
23.273,44.3707,49.3805
23.3884,45.2722,51.112
23.8079,28.7414,43.9231
32.5722,63.2306,72.4455
30.8175,38.7758,45.4272
22.185,48.4438,57.0425
21.5298,30.7733,38.5645
16.3427,39.7078,49.4498
29.5443,43.0331,49.2805
26.5469,35.4328,42.3612
21.4341,35.0003,41.9523
21.247,29.9211,37.6757
15.423,29.0171,35.9568
52.6272,33.7532,40.4359
52.596,30.6601,37.7795
54.1741,27.6715,34.6646
52.3683,24.7074,31.5993
53.0228,21.713,28.8022
36.0018,36.713,37.6121
32.9025,33.8528,34.6218
29.8712,31.0134,31.6124
26.7752,28.2576,28.6169
23.6369,25.4657,25.5851
34.2524,40.7816,44.2208
30.7499,39.1332,42.4492
27.5775,37.3509,40.0782
24.5371,34.6933,36.889
21.4831,30.7462,33.1367
34.188,39.6827,41.3271
31.0116,37.0278,38.347
27.8321,34.5316,35.3357
24.5338,32.5179,33.1211
21.3653,30.9293,31.3389
34.9855,37.8555,40.5146
31.8146,35.0014,39.228
28.568,32.2864,37.1549
24.8473,30.6986,35.6845
21.6278,29.1494,34.5584
41.4837,36.2843,36.7924
36.5226,31.2743,31.789
32.8221,28.9985,29.0584
27.7496,28.6352,28.4677
24.066,26.9317,26.6227
34.1478,41.8792,43.2638
30.7321,39.5061,41.2674
27.5843,36.9484,39.2618
24.5358,33.706,36.7969
21.5604,30.1242,34.222
36.5687,37.152,36.7293
33.5844,34.1645,33.7724
30.5313,31.1048,30.7126
27.5392,28.1471,27.7058
24.5349,25.1499,24.7339
42.3774,36.5741,36.6156
39.482,33.5884,33.6485
36.4564,30.5223,30.6058
33.5088,27.5422,27.5769
30.4672,24.6088,24.5491
36.5311,37.1513,36.7779
33.5648,34.0918,33.7393
30.5795,31.1522,30.6968
27.5454,28.157,27.7249
24.4883,25.1474,24.7125
36.1397,37.1229,36.3794
33.2067,34.2036,33.4518
30.1965,31.209,30.4464
27.1381,28.1762,27.3959
24.2977,25.3693,24.5699
36.4921,37.0458,36.6757
33.5164,34.0764,33.7058
28.5361,29.1097,28.725
23.5285,24.1411,23.717
18.4981,19.2017,18.6981
36.5963,37.2063,36.8963
33.4466,33.9619,33.6978
30.4385,30.9479,30.6927
27.2584,27.8314,27.6007
24.3117,24.8895,24.6827
37.0472,37.8554,36.4922
33.4143,33.8945,33.9285
31.3027,32.5522,30.0975
27.4254,28.7566,26.9878
25.4224,26.2716,25.2221
34.8655,52.9702,54.2272
30.0455,49.5696,51.2753
26.1298,46.4908,48.3943
23.3882,43.6578,45.2004
21.2913,40.6187,41.4983
36.3857,39.6171,39.2246
33.5531,38.0076,37.5557
29.5274,36.3899,35.8533
25.4956,34.9725,34.6418
21.6836,32.4372,32.8381
35.1651,41.9954,43.7722
32.1077,40.6442,42.1785
28.7676,37.9044,39.2345
25.4635,33.9491,34.3933
23.056,28.4949,28.2224
33.8378,42.542,45.3084
30.5749,41.337,43.3983
27.4815,38.967,41.2543
24.4294,36.0699,37.37
21.1946,33.8168,34.2206
33.0226,46.5791,49.0542
32.1746,34.8963,48.9358
27.3496,46.5232,49.0185
23.9599,46.1569,47.5134
20.838,45.4786,47.2147
33.2924,46.6194,45.9753
30.0948,45.5429,49.6494
27.3692,41.0996,46.18
23.8539,39.1991,42.5414
21.1059,41.7576,41.0659
32.8701,52.5587,54.515
28.3273,50.3955,54.9113
25.6092,45.6185,50.446
23.8891,42.3326,43.7255
22.0537,39.8724,41.7227
25.0888,42.349,41.3864
24.7591,41.4633,35.3981
24.9109,39.8668,32.1804
24.5795,39.8949,31.6903
26.9636,26.9557,31.9809
32.567,70.7852,80.385
28.2559,50.1471,56.4739
22.1193,54.7458,62.261
18.7311,40.3138,48.9005
16.1863,43.8268,48.0641
34.8269,45.1647,45.8574
30.1522,38.6822,40.1173
26.9296,37.6186,38.5104
23.7462,32.0498,33.3095
20.924,31.6344,32.4541
53.0469,35.12,35.9752
53.0744,32.2119,33.0235
52.9012,29.1676,29.9327
52.7691,26.0324,26.9571
52.7753,23.1635,24.0107
36.2929,37.0714,36.603
33.3106,34.0815,33.6566
30.3265,31.1236,30.6883
27.3143,28.0982,27.7041
24.3047,25.1254,24.7011
33.6329,43.214,44.7278
30.4525,41.5952,43.3951
27.3811,39.5998,41.5708
24.3835,36.8466,38.7595
21.3632,33.2746,35.1785
34.2699,40.7275,40.8824
31.1705,38.0936,37.9001
28.2389,35.1657,34.5048
25.4881,32.1366,30.8607
22.5493,29.0351,27.2724
34.9287,38.4728,38.5918
31.8078,36.2057,36.7027
28.1693,33.9929,34.6815
24.9046,31.9106,32.3444
22.2678,30.8737,31.3377
41.1647,36.6207,36.9235
36.2722,31.6735,31.9809
32.9111,29.3073,29.2959
30.372,27.6394,27.3085
23.1564,29.2645,28.2709
33.8945,41.8937,43.8596
30.6604,40.4171,42.1517
27.4382,38.6508,39.8715
24.2574,36.7401,37.4338
21.2099,34.1503,33.5517
36.5424,37.1234,36.7507
33.5759,34.136,33.7803
30.5333,31.1258,30.7306
27.5013,28.1427,27.7149
24.5109,25.1337,24.6912
42.3336,36.5507,36.6869
39.4445,33.5635,33.6852
36.4475,30.4966,30.6324
33.4813,27.5311,27.6312
30.4555,24.6025,24.5884
36.5452,37.1489,36.754
33.5373,34.2048,33.8082
30.5182,31.1039,30.698
27.5293,28.0896,27.7513
24.5375,25.1463,24.6726
36.1274,36.8428,36.4973
33.4868,34.2141,33.8569
30.412,31.1572,30.7797
27.4059,28.1902,27.7698
24.5104,25.348,24.869
36.4882,37.052,36.6882
33.5105,34.0754,33.7193
28.5287,29.0973,28.7385
23.522,24.142,23.7241
18.5609,19.322,18.7464
36.4332,36.8411,36.7122
31.9267,35.1194,34.6483
28.8499,32.1554,31.4848
25.968,28.8395,28.6273
22.9662,25.891,25.5747
36.8487,37.0458,37.0268
33.3736,34.2964,34.1234
30.731,31.3504,31.5886
27.8492,29.0137,29.0589
25.3032,25.6784,25.5918
36.3777,52.5261,50.5413
31.5745,48.9413,46.4214
27.6867,45.56,42.9411
24.9716,42.4514,40.1381
22.9602,39.3368,37.3449
35.7918,40.7542,40.0836
33.0568,39.6893,38.7431
29.8641,38.2779,37.0065
26.9053,36.0897,34.7616
23.0396,32.1194,31.4596
35.5927,41.2244,40.0731
32.888,39.9189,38.7464
29.7879,37.3215,36.245
26.5623,33.5724,32.5421
24.4388,28.3335,29.2558
33.9992,42.4462,42.0729
30.7703,40.2963,39.764
27.812,37.5533,36.7849
24.7034,34.6261,33.5673
21.5902,32.7171,30.5749
52.5887,34.5063,44.0772
30.7197,46.1751,44.1408
27.6766,46.088,43.9478
23.8596,45.3935,42.3356
20.728,44.7014,40.7953
33.5812,49.3483,47.7449
30.7838,44.7626,37.7147
27.5159,39.8605,39.4812
24.2937,42.5721,36.1894
22.4651,38.6384,24.4922
32.904,48.0437,46.2206
30.6201,48.6189,46.5974
27.9171,43.868,42.239
25.8476,40.4988,38.3262
24.6176,38.6184,36.126
26.4033,42.0457,37.4099
26.1023,40.4034,33.2156
25.6621,39.7862,32.0911
26.117,37.5948,28.7922
28.3618,27.8706,28.2668
32.5683,71.7168,75.7139
28.2983,53.9086,46.2047
22.1151,58.606,61.9782
18.7879,42.909,37.3164
16.1218,45.8008,49.6962
34.6026,43.0927,43.225
30.0036,38.0917,36.6656
26.6329,35.3056,35.3736
23.4493,31.198,30.7192
20.6065,29.3231,29.3965
53.1953,35.4996,35.51
53.2501,32.5219,32.5908
53.2672,29.5574,29.5878
53.0014,26.5172,26.5649
53.4181,23.4424,23.5628
36.1922,37.7109,36.0479
33.2435,34.6931,33.0509
30.3023,31.771,30.1284
27.2847,28.7677,27.1133
24.3248,25.7727,24.1509
33.7192,43.5201,42.643
30.7017,41.8247,40.7744
27.6055,39.404,38.2186
24.5964,35.8684,34.7812
21.6769,32.0657,31.2067
34.3708,40.9106,39.7583
31.3424,38.1962,36.7838
28.5269,34.9418,33.4826
25.7489,31.6003,29.8144
22.7923,28.9834,26.5609
35.5432,38.346,37.3786
32.1312,36.2192,34.7426
29.005,34.2443,32.1614
25.4574,32.4428,30.209
22.571,28.698,27.3557
41.2772,36.5708,37.3684
36.2197,31.4555,32.2624
32.501,29.1655,29.5567
27.0198,29.2187,29.4335
23.245,28.8196,27.6624
34.231,41.7786,40.8656
30.8961,39.8638,38.9387
27.7761,37.8805,36.807
24.6347,35.4882,34.0848
21.5365,31.8905,30.3183
36.552,37.2027,36.738
33.5611,34.2302,33.7428
30.5138,31.1972,30.7025
27.5339,28.2054,27.7224
24.5371,25.2617,24.7674
42.37,36.6004,36.6259
39.457,33.659,33.6197
36.4861,30.6114,30.5984
33.5002,27.7097,27.6502
30.4621,24.8026,24.6694
36.5592,37.1956,36.7242
33.6014,34.2339,33.7239
30.5587,31.1868,30.7238
27.5348,28.1601,27.7351
24.5523,25.2592,24.8102
36.2856,36.6247,36.644
33.3242,33.6959,33.7119
30.4456,30.8664,30.8754
27.6283,28.1534,28.127
25.017,25.688,25.5882
36.4786,37.1038,36.6711
33.5069,34.1376,33.7074
28.5339,29.1809,28.7485
23.5619,24.2718,23.7933
18.6363,19.5132,18.8796
36.3874,36.1729,36.1932
33.0634,32.932,33.1148
30.0563,30.0133,30.0908
26.9937,26.9805,27.0804
23.9442,24.044,24.0948
36.6472,37.5672,36.9482
33.26,34.1002,33.8004
30.0681,31.8608,31.1377
27.1021,27.7118,29.0318
24.1112,25.754,25.6588
39.8815,53.321,53.042
34.9924,49.5798,49.2996
30.6566,46.0616,45.7413
27.188,42.5427,42.2611
24.5447,38.5828,38.5027
39.1871,43.58,43.4017
37.1949,41.8611,41.6814
34.1978,38.9432,39.0461
30.3058,35.7795,36.0274
24.3538,29.4708,30.8149
39.6287,43.6725,43.5207
37.1855,41.678,41.5386
33.7373,38.1881,38.1426
29.6281,33.2675,33.5519
26.3397,28.9302,29.1872
34.035,41.7305,42.1444
31.1426,38.5159,38.7038
28.4156,35.2057,35.2632
25.3261,32.1341,33.0446
22.3758,29.8171,29.2555
38.7491,48.8085,34.5216
43.4225,30.1592,48.2718
27.2416,46.5224,47.2154
24.3883,41.9772,33.0358
21.8845,29.6486,30.5889
33.1363,47.8216,49.3486
31.201,36.8163,42.4059
27.124,46.0656,41.0733
24.4776,36.9613,34.1806
22.3402,40.4558,41.6266
33.1717,46.8216,48.6754
32.5644,48.1322,48.7717
30.7857,45.3055,44.9117
28.0755,40.4659,42.5695
26.4826,37.6865,38.6839
24.4296,36.3455,38.5904
24.1846,36.7886,36.902
24.1908,37.6623,34.6533
23.926,38.7468,44.3136
25.6507,32.3444,30.331
32.5925,54.4086,66.9021
28.249,55.6861,49.9508
22.1451,43.0183,58.3294
18.8075,45.7053,38.8932
16.1642,35.7957,50.4547
34.0782,38.236,39.9495
29.0719,34.3314,34.5023
26.1473,30.3924,32.1277
22.9,28.2259,28.1082
20.1309,24.3908,26.1322
53.1158,34.9783,36.7006
53.1242,31.9957,33.713
53.2077,28.976,30.6952
53.271,25.9912,27.7358
53.1432,23.0022,24.7123
35.996,37.9222,35.9446
32.9747,34.9125,32.975
29.9405,31.9322,29.965
26.9016,28.9131,27.0078
23.8583,25.9572,24.0423
33.7484,43.1322,42.9727
30.6546,40.1955,40.1912
27.8562,36.5973,36.8374
25.1352,33.3644,33.0464
22.2174,29.8551,29.9849
34.8997,39.8588,38.6735
32.1854,36.7088,35.5577
29.405,33.6859,32.2075
26.4913,30.9952,28.9993
23.285,28.064,26.9881
36.169,37.4575,37.5954
33.0094,34.8125,34.7604
29.2566,32.3507,32.1663
26.3373,30.5127,29.0265
23.0186,26.6662,26.6174
42.0427,35.954,36.8164
36.7194,31.4,32.1247
30.053,29.5638,30.5343
28.0193,27.7527,28.1708
25.034,26.165,26.7248
34.07,42.1817,41.7938
30.8996,39.7614,39.4493
27.8321,37.2372,36.8279
24.7282,33.7123,33.9685
22.3086,29.2556,29.6208
36.5292,37.1427,36.716
33.5734,34.1689,33.7322
30.4844,31.0995,30.6716
27.4781,28.1212,27.6718
24.4421,25.1101,24.628
42.3714,36.5631,36.6109
39.4729,33.5736,33.6052
36.4277,30.5209,30.5682
33.4649,27.5223,27.5521
30.4518,24.552,24.5095
36.5237,37.1008,36.7221
33.5495,34.1033,33.7448
30.504,31.0906,30.6283
27.5539,28.124,27.6921
24.5249,25.0648,24.6304
36.1125,36.8268,36.6645
33.3407,34.1103,33.9053
30.3601,31.1891,30.928
27.3532,28.2623,27.9349
24.4901,25.4866,25.0917
36.4706,37.0637,36.6482
33.4906,34.0856,33.6717
28.5007,29.0954,28.68
23.4715,24.096,23.6464
18.4875,19.2034,18.659
36.931,37.08,37.0561
32.1364,35.3637,34.9989
29.2593,32.3305,32.0883
26.2064,29.2307,28.9696
23.1354,26.3102,25.9624
36.9349,37.7,37.2082
33.5449,33.6609,33.6984
30.0769,30.0849,31.3243
27.0161,27.6345,30.004
23.5193,26.3744,28.2227
35.7788,51.9343,50.6825
31.0025,48.2246,46.7647
27.1264,45.1274,43.506
24.4349,42.5043,40.9848
22.4351,39.8894,38.9548
36.741,41.1172,40.7168
33.9712,39.5516,39.0983
30.2572,37.32,36.8776
26.4406,35.6708,35.0081
22.5221,33.3619,33.2844
36.2687,41.6918,41.4238
33.2094,40.4318,40.191
29.5343,38.1388,37.8253
26.0498,33.2384,33.9937
23.6157,29.6088,32.2403
33.9419,42.488,42.9622
30.7491,40.7081,40.9155
27.6169,38.6666,38.2824
24.5479,35.9469,35.9586
21.2763,33.8942,34.3493
37.3787,39.1458,36.351
29.9579,45.6464,45.0802
27.8171,45.6072,45.0385
24.4418,45.5001,45.0103
21.0227,45.0597,43.8728
32.6835,49.3603,50.5936
30.0634,51.0583,51.3453
27.5981,42.7211,43.7002
24.3813,43.5006,39.7224
21.1245,43.1286,38.3067
32.9447,49.5084,47.9632
28.8952,46.2457,44.862
26.531,42.6171,42.7371
24.8051,40.5413,40.8955
23.4235,38.6673,39.985
29.4223,50.8611,49.9364
27.4136,51.5828,50.2315
26.2496,53.0457,51.5599
25.2536,55.2374,53.3679
29.5034,25.8093,41.3549
32.5625,77.4875,84.7321
28.2089,54.6792,56.1407
22.1099,64.5657,77.7022
18.6737,45.933,47.3254
16.0994,50.673,59.7789
36.318,47.0043,49.853
31.8277,40.9738,43.8764
28.4554,39.8295,43.1946
25.009,34.6417,37.7564
22.4339,33.8085,37.1787
53.1794,34.4395,37.7423
52.689,31.3376,34.6541
53.1793,28.2788,31.6761
53.206,25.3922,28.9311
